Transcript_ID	Gene_ID	Architecture	Collapsed_Arch	Subclass	Combined_Subclasses	Arch_Type	OG_orig_ID	OG_orig_Size	OG	OG_Size	Fusion_Flag	Merged_Flag	Pair_Flag	PutPair_Flag	Truncated_Flag	Pseudogene_Flag	NoEvidence_Flag	CorBound_Flag	CorTrans_Flag	Misassembly_Flag	Delete_Flag	Mod_Flag	Note_Flag	Accession_Name	Origin	Seed_Collection	Sequencing_Facility	Population	Albugo_Phenotype	Assembly_Quality	Expression	Relict_Flag	TE_In_Exons	TE_In_Introns	TEs_2kb_Downstream	TEs_2kb_Upstream	Outlier
9580|T555-R1	9580|G555	Coil,NB,LRR,Coil	Coil,NB,LRR	CNL	CNL	canonical	303	5	303.1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	28	0	0	0	1	0	0
9580|T556-R1	9580|G556	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	110	59	110.1	54	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	60	0	1	0	1	1	0
9580|T561-R1	9580|G561	NB	NB	N	N	canonical	93	61	93.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	0	0	0
9580|T564-R1	9580|G564	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	225	19	225.1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	1	0	0	0
9580|T573-R1	9580|G573	TIR,NB	TIR,NB	TN	TN	canonical	146	50	146.1	46	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	38	0	0	0	1	0	0
9580|T577-R1	9580|G577	TIR	TIR	T	T(L)	canonical	11	92	11.10	17	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	1	0	0	0	1	1	0
9580|T582-R1	9580|G582	TIR,PF04859,Coil	TIR,PF04859,Coil	TX	T(N,L)X	noncanonical	124	57	124.1	53	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	25	0	0	0	0	1	0
9580|T586-R1	9580|G586	TIR	TIR	T	T(L)	canonical	173	38	173.1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	0	0	0
9580|T589-R1	9580|G589	NB,LRR	NB,LRR	NL	NL	canonical	NA	0	1704	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	1	0	0
9580|T591-R1	9580|G591	NB,LRR,LRR	NB,LRR	NL	NL	canonical	193	30	193.1	29	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	1	1	0
9580|T592-R1	9580|G592	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	NA	0	901	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	1	0	0	0
9580|T594-R1	9580|G594	TIR	TIR	T	T(L)	canonical	119	58	119.1	52	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	0	0	0
9580|T597-R1	9580|G597	NB,LRR	NB,LRR	NL	NL	canonical	48	65	48.1	59	0	0	0	0	1	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	12	0	0	0	1	0	0
9580|T598-R1	9580|G598	TIR,TIR	TIR	T	T(L)	canonical	19	70	1524	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	6	0	0	0	1	0	0
9580|T602-R1	9580|G602	TIR,NB	TIR,NB	TN	TN	canonical	NA	0	1380	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	1	0	0	0
9580|T617-R1	9580|G617	TIR	TIR	T	T(L)	canonical	NA	0	1297	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	0	0	0
9580|T618-R1	9580|G618	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	120	58	120.1	53	0	0	0	0	1	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	87	0	0	0	0	0	0
9580|T619.2-R1	9580|G619.2	TIR	TIR	T	T(L)	canonical	196	27	196.1	27	0	0	0	0	0	1	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	0	0	0
9580|T628-R1	9580|G628	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	229	17	229.1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	1	1	0
9580|T630-R1	9580|G630	TIR	TIR	T	T(L)	canonical	45	65	45.2	22	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	0	0	0
9580|T637-R1	9580|G637	TIR	TIR	T	T(L)	canonical	45	65	45.6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	1	0	0
9580|T654-R1	9580|G654	RPW8,NB,PF00412,PF12315	RPW8,NB,PF00412,PF12315	RNX	R(C,N)X	noncanonical	117	58	1648	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	17	0	0	0	0	0	0
9580|T660-R1	9580|G660	NB,LRR	NB,LRR	NL	NL	canonical	88	62	88.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	0	1	0
9580|T662-R1	9580|G662	NB,LRR	NB,LRR	NL	NL	canonical	378	2	755	2	0	0	0	0	1	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	92	0	0	0	0	0	0
9580|T664-R1	9580|G664	TIR	TIR	T	T(L)	canonical	227	18	227.1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	0	0	0
9580|T672-R1	9580|G672	TIR	TIR	T	T(L)	canonical	194	29	194.1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	1	0	0
9580|T673-R1	9580|G673	TIR	TIR	T	T(L)	canonical	158	44	158.1	42	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	1	0	0
9580|T675-R1	9580|G675	TIR,NB	TIR,NB	TN	TN	canonical	120	58	1071	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	60	0	0	0	0	1	1
9580|T696-R1	9580|G696	TIR	TIR	T	T(L)	canonical	11	92	11.2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	Scm-0	ESP	OTHER	MPI/MPGC_Cologne	ued	NA	33.4954	0	0	0	0	1	1	0
9583|T036-R1	9583|G036	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	179	35	179.2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	98	1	0	0	0	0	0
9583|T042-R1	9583|G042	TIR,NB,LRR,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	4	130	4.6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	98	1	0	0	1	0	0
9583|T043-R1	9583|G043	TIR,NB,LRR,LRR,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	4	130	1459	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	97	1	0	0	0	0	1
9583|T044-R1	9583|G044	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	16	71	16.3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	94	1	0	0	0	0	0
9583|T046-R1	9583|G046	TIR,NB,TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	57	64	57.1	59	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	30	1	1	0	1	1	0
9583|T047-R1	9583|G047	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	42	66	42.1	62	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	95	1	0	0	1	1	0
9583|T049-R1	9583|G049	TIR,NB,LRR,TIR	TIR,NB,LRR	TNL	TNL	canonical	162	42	763	40	0	0	1	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	48	1	0	0	1	0	0
9583|T050-R1	9583|G050	TIR,Coil,NB,LRR	TIR,Coil,NB,LRR	TNL	TNL	canonical	112	59	112.1	56	0	0	1	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	87	1	0	1	0	0	0
9583|T053-R1	9583|G053	TIR,NB	TIR,NB	TN	TN	canonical	147	50	147.1	44	0	0	0	1	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	0	1	0	0	1	0	0
9583|T054-R1	9583|G054	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	148	50	148.1	44	0	0	0	1	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	0	1	0	0	0	0	0
9583|T055-R1	9583|G055	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	88	62	88.1	58	0	0	1	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	2	1	0	1	0	0	0
9583|T056-R1	9583|G056	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	48	65	48.1	59	0	0	1	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	15	1	0	0	1	1	0
9583|T057-R1	9583|G057	TIR	TIR	T	T(L)	canonical	19	70	19.1	61	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	63	1	0	0	1	0	0
9583|T060-R1	9583|G060	TIR,LRR	TIR,LRR	TL	T(L)	canonical	233	17	233.1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	84	1	0	0	0	0	0
9583|T061-R2	9583|G061	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	155	46	155.1	40	0	0	0	0	0	0	0	0	0	0	0	0	1	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	100	1	0	0	0	0	0
9583|T063-R1	9583|G063	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	100	61	100.1	57	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	100	1	0	0	0	0	0
9583|T077-R1	9583|G077	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	30	66	30.1	61	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	99	1	0	0	0	0	0
9583|T078-R1	9583|G078	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	46	65	46.1	57	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	83	1	0	0	0	0	0
9583|T079-R1	9583|G079	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	172	39	172.1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	0	1	0	0	0	0	0
9583|T082-R1	9583|G082	NB,LRR	NB,LRR	NL	NL	canonical	174	38	174.1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	25	1	0	0	0	1	0
9583|T083-R1	9583|G083	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	137	53	137.1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	76	1	0	0	0	0	0
9583|T085-R1	9583|G085	NB	NB	N	N	canonical	140	51	140.1	46	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	34	1	0	0	0	1	0
9583|T086-R1	9583|G086	TIR	TIR	T	T(L)	canonical	401	2	747	2	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	0	1	0	0	0	1	0
9583|T089-R1	9583|G089	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	71	63	71.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	26	1	0	0	0	0	0
9583|T090-R1	9583|G090	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	107	60	107.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	100	1	0	0	0	0	0
9583|T091-R1	9583|G091	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	79	62	79.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	99	1	0	0	0	0	0
9583|T094-R1	9583|G094	TIR,NB	TIR,NB	TN	TN	canonical	38	66	38.1	57	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	6	1	0	0	0	0	0
9583|T095-R1	9583|G095	NB	NB	N	N	canonical	353	3	792	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	45	1	0	0	0	0	0
9583|T096-R1	9583|G096	TIR	TIR	T	T(L)	canonical	202	25	1373	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	67	1	0	0	0	0	1
9583|T097-R1	9583|G097	TIR,NB	TIR,NB	TN	TN	canonical	157	44	1006	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	89	1	0	0	0	1	1
9583|T098.1-R1	9583|G098.1	TIR,NB	TIR,NB	TN	TN	canonical	122	57	122.1	54	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	96	1	0	0	1	0	0
9583|T098.2-R1	9583|G098.2	TIR,NB	TIR,NB	TN	TN	canonical	34	66	34.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	32	1	0	0	0	0	0
9583|T101-R1	9583|G101	Coil,NB	Coil,NB	CN	CN	canonical	6	122	6.6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	100	1	0	0	0	0	0
9583|T103-R1	9583|G103	Coil,NB	Coil,NB	CN	CN	canonical	6	122	1525	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	100	1	0	0	1	0	1
9583|T106-R1	9583|G106	RPW8	RPW8	R	R(C)	canonical	129	55	129.1	52	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	0	1	0	0	1	1	0
9583|T107-R1	9583|G107	RPW8	RPW8	R	R(C)	canonical	NA	0	1601	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	0	1	0	0	0	1	0
9583|T108-R1	9583|G108	RPW8	RPW8	R	R(C)	canonical	58	64	58.1	61	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	58	1	0	0	0	0	0
9583|T109-R1	9583|G109	RPW8	RPW8	R	R(C)	canonical	2	152	2.4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	35	1	0	0	0	0	0
9583|T110-R1	9583|G110	RPW8	RPW8	R	R(C)	canonical	2	152	2.21	12	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	48	1	0	0	0	0	0
9583|T111-R1	9583|G111	RPW8	RPW8	R	R(C)	canonical	151	48	151.1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	72	1	0	0	0	0	0
9583|T115-R1	9583|G115	PF02671,PF03106,PF03106,NB,LRR,PF00069	PF02671,PF03106,NB,LRR,PF00069	NLX	N(L)X	noncanonical	41	66	41.1	59	0	0	1	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	90	1	0	0	1	0	0
9583|T117-R1	9583|G117	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	96	61	96.1	54	0	0	1	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	98	1	0	0	1	0	0
9583|T121.1-R1	9583|G121.1	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	64	63	64.1	59	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	13	1	0	0	1	0	0
9583|T121.2-R1	9583|G121.2	TIR	TIR	T	T(L)	canonical	118	58	118.1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	7	1	0	0	1	1	0
9583|T122-R1	9583|G122	NB,LRR	NB,LRR	NL	NL	canonical	53	64	53.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	2	1	0	0	0	1	0
9583|T127-R1	9583|G127	NB	NB	N	N	canonical	9	97	9.1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	0	1	0	0	0	0	0
9583|T130-R1	9583|G130	NB	NB	N	N	canonical	72	63	72.1	57	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	1	1	0	0	1	1	0
9583|T133-R1	9583|G133	TIR,TIR,NB	TIR,NB	TN	TN	canonical	24	67	24.1	63	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	82	1	0	0	0	1	0
9583|T134-R1	9583|G134	TIR,TIR,NB	TIR,NB	TN	TN	canonical	164	41	164.1	37	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	47	1	0	0	0	0	0
9583|T139-R1	9583|G139	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	84	62	84.1	58	0	0	1	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	0	1	0	0	0	0	0
9583|T140-R1	9583|G140	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	78	62	78.1	57	0	0	1	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	0	1	0	0	0	0	0
9583|T143-R1	9583|G143	NB	NB	N	N	canonical	22	67	22.1	60	0	0	0	1	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	62	1	0	0	0	0	0
9583|T146-R1	9583|G146	NB,LRR	NB,LRR	NL	NL	canonical	75	63	75.1	59	0	0	0	1	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	98	1	0	0	0	0	0
9583|T151-R1	9583|G151	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	26	67	26.1	63	0	0	1	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	98	1	0	0	0	0	0
9583|T152-R1	9583|G152	TIR,NB,TIR,NB,LRR,PF05553	TIR,NB,LRR,PF05553	TNLX	T(N,L)X	noncanonical	21	69	21.1	62	0	0	1	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	82	1	0	0	0	0	0
9583|T155-R1	9583|G155	TIR	TIR	T	T(L)	canonical	222	19	222.1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	0	1	0	0	1	1	0
9583|T158-R1	9583|G158	NB,LRR	NB,LRR	NL	NL	canonical	106	60	819	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	3	1	0	0	1	1	1
9583|T159-R1	9583|G159	TIR	TIR	T	T(L)	canonical	144	50	818	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	0	1	0	1	0	0	1
9583|T173-R1	9583|G173	NB	NB	N	N	canonical	188	32	794	32	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	0	1	0	0	1	0	0
9583|T174-R1	9583|G174	Coil,NB,LRR	Coil,NB,LRR	CNL	CNL	canonical	3	145	3.8	22	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	94	1	0	0	0	0	0
9583|T175-R1	9583|G175	Coil,NB,LRR	Coil,NB,LRR	CNL	CNL	canonical	NA	0	1366	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	79	1	0	0	0	1	0
9583|T178-R1	9583|G178	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	70	63	70.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	80	1	0	0	0	0	0
9583|T181-R1	9583|G181	TIR,NB	TIR,NB	TN	TN	canonical	67	63	67.1	60	0	0	0	1	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	1	1	0	0	0	0	0
9583|T182-R1	9583|G182	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	81	62	81.1	56	0	0	0	1	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	15	1	0	0	1	0	0
9583|T184-R1	9583|G184	Coil,NB,LRR	Coil,NB,LRR	CNL	CNL	canonical	3	145	1394	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	96	1	0	0	0	0	1
9583|T185-R1	9583|G185	NB,LRR	NB,LRR	NL	NL	canonical	3	145	3.12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	92	1	0	0	0	1	0
9583|T187-R1	9583|G187	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	105	60	105.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	97	1	0	0	0	0	0
9583|T188-R1	9583|G188	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	90	61	90.1	55	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	92	1	0	0	0	0	0
9583|T191-R1	9583|G191	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	80	62	80.1	56	0	0	1	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	97	1	0	0	0	0	0
9583|T192-R1	9583|G192	NB,LRR,PF03106	NB,LRR,PF03106	NLX	N(L)X	noncanonical	94	61	94.1	55	0	0	1	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	97	1	0	1	0	0	0
9583|T194-R1	9583|G194	TIR,LRR	TIR,LRR	TL	T(L)	canonical	141	51	141.1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	8	1	0	0	0	0	0
9583|T196-R1	9583|G196	TIR	TIR	T	T(L)	canonical	87	62	87.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	0	1	0	0	0	0	0
9583|T199-R1	9583|G199	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	5	125	5.5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	95	1	0	0	1	0	0
9583|T200-R1	9583|G200	Coil,NB	Coil,NB	CN	CN	canonical	NA	0	1254	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	36	1	0	1	0	0	0
9583|T201-R1	9583|G201	Coil,NB	Coil,NB	CN	CN	canonical	115	58	115.1	54	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	4	1	0	0	0	0	0
9583|T206-R1	9583|G206	RPW8,NB	RPW8,NB	RN	R(C)N	canonical	32	66	32.1	61	0	0	0	0	0	0	0	0	0	0	0	0	0	Sne-0	ESP	RELICT	UNC-HTSF	relict	GS	36.6515	100	1	0	0	0	0	0
